"new_dust_label","scan_name","new_center_x","new_center_y","new_radius","new_center_z","scan_order","cluster"
38,"scan-063.x3p",85.5,484.5,55.0817574156816,-0.321488678455353,-63,"12"
39,"scan-063.x3p",1839.5,437.5,8.94427190999916,-0.0214633625000715,-63,"46"
41,"scan-063.x3p",5.5,344.5,30.4138126514911,-0.354703962802887,-63,"49"
42,"scan-063.x3p",2387.5,180.5,54.7083174663597,0.297368675470352,-63,"28"
43,"scan-063.x3p",340.5,197.5,45.1774279923061,-0.296929150819778,-63,"10"
44,"scan-063.x3p",2331.5,131.5,17.8044938147649,0.352034151554108,-63,"28"
45,"scan-063.x3p",2320.5,67.5,111.570605447851,0.323873102664948,-63,"28"
1,"scan-064.x3p",136.5,2014.5,103.464969917359,0.203617706894875,-64,"16"
3,"scan-064.x3p",218.5,1856.5,47.4341649025257,-0.0144982058554888,-64,"1"
4,"scan-064.x3p",25.5,1745.5,26.2488094968134,0.0942160859704018,-64,"18"
5,"scan-064.x3p",334.5,1691.5,20.0249843945008,-0.0797994807362556,-64,"38"
6,"scan-064.x3p",117.5,1498.5,131.209755734854,0.153545528650284,-64,"19"
8,"scan-064.x3p",59.5,1383.5,22.8254244210267,0.07510656863451,-64,"3"
9,"scan-064.x3p",214.5,1361.5,143.171226159449,-0.0792818516492844,-64,"3"
10,"scan-064.x3p",27.5,1257.5,52.8015151297763,0.0311333704739809,-64,"4"
11,"scan-064.x3p",744.5,1180.5,21.8403296678416,-0.0745443478226662,-64,"2"
12,"scan-064.x3p",343.5,1140.5,41.3400532171888,-0.134697571396828,-64,"37"
13,"scan-064.x3p",1216.5,1101.5,10,-0.0214929264038801,-64,"32"
15,"scan-064.x3p",966.5,1027.5,21.095023109729,-0.0625821650028229,-64,"5"
16,"scan-064.x3p",56.5,990.5,46.9574275274956,0.0341555438935757,-64,"6"
17,"scan-064.x3p",691.5,954.5,36.4005494464026,-0.104984574019909,-64,"50"
18,"scan-064.x3p",940.5,918.5,30.6104557300279,-0.0754039138555527,-64,"5"
19,"scan-064.x3p",799.5,889.5,17.0880074906351,-0.0990282222628593,-64,"50"
20,"scan-064.x3p",1711.5,895.5,10.770329614269,0.0306229051202536,-64,"7"
21,"scan-064.x3p",1204.5,866.5,10,-0.0433609150350094,-64,"52"
22,"scan-064.x3p",185.5,815.5,39.0512483795333,-0.0812975242733955,-64,"8"
23,"scan-064.x3p",2404.5,814.5,93.6215787091843,0.101042024791241,-64,"29"
24,"scan-064.x3p",211.5,739.5,61.1310068623117,-0.142250016331673,-64,"8"
25,"scan-064.x3p",316.5,727.5,10.1980390271856,-0.173458635807037,-64,"8"
26,"scan-064.x3p",2248.5,624.5,14.0356688476182,0.0695196613669395,-64,"21"
27,"scan-064.x3p",1966.5,615.5,27.5136329843952,0.0357792302966118,-64,"46"
28,"scan-064.x3p",317.5,612.5,5.8309518948453,-0.1854168176651,-64,"12"
29,"scan-064.x3p",213.5,487.5,56.3648826841678,-0.175949797034264,-64,"12"
30,"scan-064.x3p",1904.5,477.5,15,0.0196159891784191,-64,"46"
31,"scan-064.x3p",209.5,354.5,95.9009906101079,-0.189604446291924,-64,"13"
32,"scan-064.x3p",2346.5,359.5,16.0312195418814,0.0532966442406178,-64,"9"
33,"scan-064.x3p",394.5,230.5,30.8058436014987,-0.210040181875229,-64,"10"
34,"scan-064.x3p",1516.5,157.5,13.9283882771841,-0.0492700040340424,-64,"15"
35,"scan-064.x3p",2188.5,129.5,17.2626765016321,0.0243908520787954,-64,"28"
36,"scan-064.x3p",2443.5,101.5,16.2788205960997,0.0398029200732708,-64,"28"
37,"scan-064.x3p",1033.5,81.5,20.6155281280883,-0.120512440800667,-64,"11"
38,"scan-064.x3p",205.5,39.5,21.4709105535839,-0.227464035153389,-64,"10"
1,"scan-065.x3p",2462.5,1999.5,57.2450871254468,0.343040347099304,-65,"22"
2,"scan-065.x3p",127.5,2040.5,16.7630546142402,-0.029949888586998,-65,"16"
3,"scan-065.x3p",1527.5,1906.5,10.6301458127346,0.110054790973663,-65,"35"
4,"scan-065.x3p",299.5,1847.5,90.2496537389479,-0.0370325557887554,-65,"1"
5,"scan-065.x3p",127.5,1804.5,19.4164878389476,-0.0485022179782391,-65,"18"
6,"scan-065.x3p",245.5,1781.5,16.0312195418814,-0.0502214953303337,-65,"18"
7,"scan-065.x3p",1053.5,1712.5,10.1980390271856,0.0381186902523041,-65,"54"
8,"scan-065.x3p",354.5,1702.5,23.0867927612304,-0.0460695996880531,-65,"38"
9,"scan-065.x3p",120.5,1669.5,67.7421582177598,-0.0741710737347603,-65,"18"
10,"scan-065.x3p",220.5,1610.5,136.517398158623,-0.0538270473480225,-65,"19"
11,"scan-065.x3p",101.5,1523.5,18.0277563773199,-0.0889804065227509,-65,"19"
12,"scan-065.x3p",24.5,1504.5,33.8378486313773,-0.102982774376869,-65,"19"
13,"scan-065.x3p",191.5,1454.5,137.419067090415,-0.0750017464160919,-65,"19"
14,"scan-065.x3p",171.5,1317.5,97.9846926820715,-0.0906595513224602,-65,"3"
15,"scan-065.x3p",73.5,1230.5,16.4924225024706,-0.114008106291294,-65,"4"
16,"scan-065.x3p",733.5,1196.5,21.2132034355964,-0.037874236702919,-65,"2"
17,"scan-065.x3p",2413.5,1194.5,30.4138126514911,0.116356760263443,-65,"30"
19,"scan-065.x3p",335.5,1151.5,48.7647413609464,-0.0907999873161316,-65,"37"
20,"scan-065.x3p",1186.5,1130.5,15.1327459504216,0.00156764627899975,-65,"32"
21,"scan-065.x3p",2461.5,1092.5,40.0499687890016,0.185777202248573,-65,"30"
22,"scan-065.x3p",945.5,1049.5,16.5529453572468,-0.0274408515542746,-65,"5"
23,"scan-065.x3p",674.5,974.5,43.8634243989226,-0.0601701438426971,-65,"50"
24,"scan-065.x3p",20.5,968.5,15.1327459504216,-0.135917887091637,-65,"6"
25,"scan-065.x3p",914.5,945.5,24.1660919471891,-0.0337144322693348,-65,"5"
26,"scan-065.x3p",1684.5,929.5,7.61577310586391,0.030504796653986,-65,"7"
27,"scan-065.x3p",780.5,910.5,20.0249843945008,-0.053315993398428,-65,"50"
28,"scan-065.x3p",135.5,885.5,22.8035085019828,-0.117881178855896,-65,"6"
29,"scan-065.x3p",1174.5,894.5,11.4017542509914,-0.0141714895144105,-65,"52"
30,"scan-065.x3p",2351.5,869.5,35.1140997321589,0.0717001259326935,-65,"29"
32,"scan-065.x3p",2228.5,669.5,20.0249843945008,0.0501595735549927,-65,"21"
33,"scan-065.x3p",1916.5,654.5,20.0249843945008,0.0300346817821264,-65,"46"
34,"scan-065.x3p",2426.5,537.5,30.6757233003559,0.0600312873721123,-65,"21"
35,"scan-065.x3p",1868.5,514.5,20,0.0188193190842867,-65,"46"
37,"scan-065.x3p",2463.5,418.5,64.0312423743285,0.0990929156541824,-65,"9"
38,"scan-065.x3p",2325.5,411.5,20.0997512422418,0.0390042588114738,-65,"9"
39,"scan-065.x3p",478.5,386.5,31.3209195267317,-0.107144497334957,-65,"43"
40,"scan-065.x3p",1065.5,299.5,59.1354377678901,-0.050288014113903,-65,"11"
41,"scan-065.x3p",388.5,246.5,60.8358446970205,-0.120216868817806,-65,"10"
42,"scan-065.x3p",1518.5,196.5,39.8497176903426,-0.0157439615577459,-65,"15"
43,"scan-065.x3p",2148.5,172.5,23.7697286480094,0.0222776811569929,-65,"47"
44,"scan-065.x3p",2426.5,146.5,18.2482875908947,0.033208217471838,-65,"28"
45,"scan-065.x3p",2353.5,13.5,45.2216762183801,0.0173931028693914,-65,"28"
46,"scan-065.x3p",276.5,7.5,11,-0.136421263217926,-65,"10"
2,"scan-066.x3p",87.5,2030.5,10.4403065089106,-0.107588365674019,-66,"16"
3,"scan-066.x3p",251.5,1844.5,80.0812087820857,-0.106937974691391,-66,"1"
4,"scan-066.x3p",198.5,1777.5,120.033328704989,-0.12901259958744,-66,"18"
5,"scan-066.x3p",1714.5,1792.5,42.0475920832573,0.178021639585495,-66,"17"
7,"scan-066.x3p",291.5,1705.5,31.3049516849971,-0.119059264659882,-66,"19"
8,"scan-066.x3p",74.5,1598.5,51.662365412358,-0.184663161635399,-66,"19"
9,"scan-066.x3p",173.5,1601.5,62.4819974072532,-0.149153381586075,-66,"19"
10,"scan-066.x3p",276.5,1512.5,19.4164878389476,-0.150309562683105,-66,"19"
11,"scan-066.x3p",75.5,1510.5,17.2626765016321,-0.196883201599121,-66,"19"
12,"scan-066.x3p",254.5,1442.5,184.390889145858,-0.165081903338432,-66,"19"
14,"scan-066.x3p",54.5,1381.5,46.4865571966778,-0.216743215918541,-66,"3"
15,"scan-066.x3p",153.5,1215.5,27.6586333718787,-0.21745790541172,-66,"4"
16,"scan-066.x3p",35.5,1223.5,30.0166620396073,-0.240205243229866,-66,"4"
17,"scan-066.x3p",704.5,1187.5,20.0997512422418,-0.100774377584457,-66,"2"
18,"scan-066.x3p",207.5,1129.5,202.35612172603,-0.215949982404709,-66,"4"
19,"scan-066.x3p",295.5,1140.5,52.4309069156733,-0.19561567902565,-66,"37"
20,"scan-066.x3p",891.5,1045.5,22.0907220343745,-0.079872652888298,-66,"5"
21,"scan-066.x3p",642.5,966.5,45.3431361950185,-0.140797272324562,-66,"50"
22,"scan-066.x3p",861.5,935.5,25.0798724079689,-0.0954047664999962,-66,"5"
23,"scan-066.x3p",727.5,901.5,18.3847763108502,-0.127163037657738,-66,"50"
25,"scan-066.x3p",2453.5,732.5,5.09901951359278,0.322409838438034,-66,"21"
27,"scan-066.x3p",2185.5,634.5,15.0332963783729,0.104458153247833,-66,"48"
28,"scan-066.x3p",1894.5,629.5,22,0.0563306696712971,-66,"46"
29,"scan-066.x3p",1826.5,483.5,18.0277563773199,0.0309054162353277,-66,"46"
31,"scan-066.x3p",333.5,394.5,76,-0.250684320926666,-66,"13"
32,"scan-066.x3p",2128.5,322.5,9.48683298050514,0.0562996007502079,-66,"47"
33,"scan-066.x3p",826.5,255.5,13.1529464379659,-0.159269317984581,-66,"14"
34,"scan-066.x3p",347.5,245.5,70.2139587261678,-0.258038252592087,-66,"10"
35,"scan-066.x3p",2450.5,220.5,34.2052627529741,0.238792106509209,-66,"28"
36,"scan-066.x3p",2091.5,131.5,21.3775583264319,0.0318631194531918,-66,"47"
37,"scan-066.x3p",1012.5,286.5,54.4518135602479,-0.120681054890156,-66,"11"
1,"scan-068.x3p",128.5,1790.5,38.0788655293195,0.0989254489541054,-68,"18"
2,"scan-068.x3p",74.5,1575.5,29.6141857899217,0.055171649903059,-68,"19"
3,"scan-068.x3p",216.5,1339.5,9.05538513813742,0.0122433314099908,-68,"3"
4,"scan-068.x3p",785.5,1262.5,18.2482875908947,0.0183517169207335,-68,"2"
5,"scan-068.x3p",57.5,1223.5,152.345003199974,-0.0134719610214233,-68,"4"
6,"scan-068.x3p",1973.5,1188.5,21.0237960416286,0.0496588088572025,-68,"40"
7,"scan-068.x3p",2021.5,1013.5,26.6270539113887,0.0157900117337704,-68,"40"
8,"scan-068.x3p",458.5,916.5,63.285069329187,-0.0507919639348984,-68,"53"
9,"scan-068.x3p",205.5,727.5,20.0249843945008,-0.0913459584116936,-68,"8"
10,"scan-068.x3p",102.5,698.5,19.1049731745428,-0.0981033071875572,-68,"8"
11,"scan-068.x3p",288.5,525.5,18.2482875908947,-0.123552843928337,-68,"12"
12,"scan-068.x3p",103.5,500.5,22.561028345357,-0.131435424089432,-68,"12"
13,"scan-068.x3p",646.5,396.5,41.7851648315524,-0.123713277280331,-68,"42"
14,"scan-068.x3p",187.5,400.5,18.0277563773199,-0.144935712218285,-68,"13"
15,"scan-068.x3p",271.5,368.5,14,-0.144842758774757,-68,"13"
16,"scan-068.x3p",44.5,308.5,19.0262975904404,-0.154900550842285,-68,"49"
17,"scan-068.x3p",289.5,306.5,70.0927956355002,-0.153617367148399,-68,"13"
18,"scan-068.x3p",645.5,248.5,19.4164878389476,-0.141115427017212,-68,"14"
19,"scan-068.x3p",50.5,252.5,227.431308310883,-0.163364246487617,-68,"49"
20,"scan-068.x3p",1318.5,231.5,22.2036033111745,-0.132724240422249,-68,"11"
21,"scan-068.x3p",654.5,129.5,107.466273779265,-0.155011922121048,-68,"14"
22,"scan-068.x3p",351.5,123.5,8,-0.171072036027908,-68,"10"
23,"scan-068.x3p",315.5,80.5,45.6946386351835,-0.174942836165428,-68,"10"
24,"scan-068.x3p",487.5,72.5,62.2012861603359,-0.164479956030846,-68,"10"
1,"scan-069.x3p",284.5,2042.5,10.1980390271856,0.106826789677143,-69,"1"
2,"scan-069.x3p",2232.5,2040.5,19.4164878389476,0.426029801368713,-69,"22"
4,"scan-069.x3p",2460.5,1924.5,51.2640224719052,0.467897742986679,-69,"22"
5,"scan-069.x3p",165.5,1763.5,59.4138031100518,0.0163744632154703,-69,"18"
6,"scan-069.x3p",2233.5,1462.5,19.6468827043885,0.315773069858551,-69,"20"
7,"scan-069.x3p",87.5,1434.5,61.0327780786685,-0.0505482591688633,-69,"3"
8,"scan-069.x3p",241.5,1316.5,11.1803398874989,-0.0702318623661995,-69,"3"
9,"scan-069.x3p",92.5,1294.5,23.0217288664427,-0.0774116441607475,-69,"3"
10,"scan-069.x3p",5.5,1266.5,21,-0.100778065621853,-69,"4"
11,"scan-069.x3p",789.5,1251.5,21.2132034355964,-0.0352302342653275,-69,"2"
12,"scan-069.x3p",1992.5,1194.5,18.2482875908947,0.0875918343663216,-69,"40"
13,"scan-069.x3p",93.5,1197.5,158.382448522556,-0.0947497859597206,-69,"4"
14,"scan-069.x3p",1692.5,1092.5,26.2488094968134,0.0251484811306,-69,"26"
15,"scan-069.x3p",129.5,989.5,72.6223106214612,-0.134299024939537,-69,"6"
16,"scan-069.x3p",221.5,701.5,20.3960780543711,-0.179465085268021,-69,"8"
17,"scan-069.x3p",126.5,665.5,20.8806130178211,-0.186599746346474,-69,"12"
18,"scan-069.x3p",318.5,554.5,27.7308492477241,-0.193856343626976,-69,"12"
19,"scan-069.x3p",316.5,473.5,23.8537208837531,-0.199250116944313,-69,"13"
20,"scan-069.x3p",2154.5,460.5,24.7588368062799,-0.0243207532912493,-69,"9"
21,"scan-069.x3p",130.5,470.5,20.6155281280883,-0.215920105576515,-69,"12"
22,"scan-069.x3p",2228.5,357.5,25.1793566240283,0.0641499906778336,-69,"9"
24,"scan-069.x3p",91.5,280.5,20.0997512422418,-0.243323802947998,-69,"49"
25,"scan-069.x3p",2299.5,171.5,233.452350598575,0.255049705505371,-69,"28"
26,"scan-069.x3p",120.5,163.5,151.092686785297,-0.248023122549057,-69,"51"
27,"scan-069.x3p",455.5,200.5,49.0917508345343,-0.22716797888279,-69,"10"
28,"scan-069.x3p",556.5,157.5,83.0240928887513,-0.218317642807961,-69,"55"
1,"scan-070.x3p",120.5,2050.5,64.4127316607517,0.331587195396423,-70,"16"
2,"scan-070.x3p",122.5,1873.5,122.494897852931,0.275698065757751,-70,"16"
5,"scan-070.x3p",420.5,1298.5,7.21110255092798,0.0182253252714872,-70,"39"
6,"scan-070.x3p",2357.5,1224.5,8.24621125123532,0.0260225217789412,-70,"30"
7,"scan-070.x3p",755.5,1201.5,21.5870331449229,0.00388101162388921,-70,"2"
8,"scan-070.x3p",2006.5,1135.5,20.0997512422418,0.00592022994533181,-70,"40"
10,"scan-070.x3p",896.5,785.5,15.8113883008419,-0.0506968945264816,-70,"5"
11,"scan-070.x3p",1070.5,618.5,41.2310562561766,-0.0742525085806847,-70,"56"
12,"scan-070.x3p",2396.5,511.5,88.1929702413974,-0.087145984172821,-70,"9"
13,"scan-070.x3p",2242.5,318.5,16.1245154965971,-0.102556847035885,-70,"9"
14,"scan-070.x3p",234.5,302.5,14.142135623731,-0.12160886824131,-70,"13"
15,"scan-070.x3p",272.5,241.5,9.48683298050514,-0.130542084574699,-70,"10"
16,"scan-070.x3p",35.5,5.5,12.0830459735946,-0.0989492386579514,-70,"51"
17,"scan-070.x3p",2307.5,244.5,29.0688837074973,-0.114872634410858,-70,"28"
1,"scan-071.x3p",414.5,1358.5,15.0332963783729,-0.0335031412541866,-71,"39"
2,"scan-071.x3p",2301.5,1254.5,40.2616442783948,0.120675384998322,-71,"30"
3,"scan-071.x3p",729.5,1246.5,20.6155281280883,-0.031782940030098,-71,"2"
4,"scan-071.x3p",1944.5,1138.5,15.1327459504216,0.0700921639800072,-71,"40"
5,"scan-071.x3p",5.5,1184.5,63.0317380372777,-0.102252572774887,-71,"4"
6,"scan-071.x3p",398.5,1092.5,31.6227766016838,-0.0662825107574463,-71,"37"
7,"scan-071.x3p",576.5,900.5,40.8044115262063,-0.0800040438771248,-71,"53"
8,"scan-071.x3p",210.5,726.5,65.6048778674269,-0.133342504501343,-71,"8"
9,"scan-071.x3p",60.5,698.5,21.2132034355964,-0.149224102497101,-71,"8"
10,"scan-071.x3p",236.5,520.5,23.0867927612304,-0.146423831582069,-71,"12"
11,"scan-071.x3p",2332.5,483.5,18.6010752377383,0.0335843786597252,-71,"9"
12,"scan-071.x3p",208.5,365.5,9.05538513813742,-0.163066074252129,-71,"13"
13,"scan-071.x3p",2177.5,324.5,97.0618359603815,-0.000253237289143726,-71,"47"
14,"scan-071.x3p",181.5,316.5,17.0293863659264,-0.170684009790421,-71,"49"
15,"scan-071.x3p",20.5,310.5,15.0332963783729,-0.182035818696022,-71,"49"
16,"scan-071.x3p",160.5,239.5,44,-0.178443342447281,-71,"49"
17,"scan-071.x3p",68.5,158.5,83.9344982709732,-0.185748592019081,-71,"51"
18,"scan-071.x3p",129.5,100.5,20.2237484161567,-0.189668640494347,-71,"51"
2,"scan-072.x3p",347.5,1829.5,45.2216762183801,0.0815973877906799,-72,"1"
3,"scan-072.x3p",2444.5,1733.5,44.7772263544762,0.283399313688278,-72,"23"
4,"scan-072.x3p",2352.5,1714.5,44.3846820423443,0.299363851547241,-72,"23"
6,"scan-072.x3p",124.5,1478.5,88.8650662521556,0.00403042510151863,-72,"19"
7,"scan-072.x3p",331.5,1424.5,44.181444068749,0.00318917608819902,-72,"39"
8,"scan-072.x3p",560.5,1366.5,20.0997512422418,-0.00483575463294983,-72,"39"
9,"scan-072.x3p",216.5,1347.5,38.2883794381533,-0.0262193530797958,-72,"3"
10,"scan-072.x3p",13.5,1340.5,64.1950153828161,-0.0387762673199177,-72,"3"
11,"scan-072.x3p",421.5,1337.5,54.1479454827235,-0.0235128868371248,-72,"39"
12,"scan-072.x3p",132.5,1334.5,23,-0.0180746577680111,-72,"3"
13,"scan-072.x3p",869.5,1251.5,19.2353840616713,-0.010732744820416,-72,"2"
14,"scan-072.x3p",142.5,1238.5,42.0475920832573,-0.0351700559258461,-72,"4"
15,"scan-072.x3p",65.5,1223.5,53.084837759948,-0.0549056194722652,-72,"4"
16,"scan-072.x3p",338.5,1221.5,17.4928556845359,-0.0334040559828281,-72,"37"
18,"scan-072.x3p",2066.5,1170.5,20.2237484161567,0.0515006072819233,-72,"40"
19,"scan-072.x3p",152.5,1147.5,72.4223722339996,-0.0454474464058876,-72,"4"
20,"scan-072.x3p",22.5,1148.5,15.2970585407784,-0.0683322995901108,-72,"4"
21,"scan-072.x3p",311.5,1129.5,24.1867732448956,-0.0453893430531025,-72,"37"
22,"scan-072.x3p",296.5,996.5,10.0498756211209,-0.0707419961690903,-72,"37"
23,"scan-072.x3p",230.5,977.5,35.4682957019364,-0.0793564021587372,-72,"6"
24,"scan-072.x3p",240.5,880.5,10.0498756211209,-0.0903377681970596,-72,"8"
25,"scan-072.x3p",317.5,732.5,152.410629550566,-0.093359500169754,-72,"8"
26,"scan-072.x3p",2262.5,657.5,27.6586333718787,0.0142228975892067,-72,"21"
27,"scan-072.x3p",290.5,585.5,75.591004755857,-0.120509535074234,-72,"12"
28,"scan-072.x3p",355.5,588.5,10.0498756211209,-0.125248119235039,-72,"43"
30,"scan-072.x3p",338.5,528.5,112.307613277106,-0.118155620992184,-72,"43"
31,"scan-072.x3p",1178.5,509.5,5,-0.0967514887452126,-72,"56"
32,"scan-072.x3p",165.5,511.5,29.1547594742265,-0.126318663358688,-72,"12"
33,"scan-072.x3p",142.5,407.5,83.168503653727,-0.133568376302719,-72,"49"
34,"scan-072.x3p",26.5,406.5,9.05538513813742,-0.15516160428524,-72,"49"
36,"scan-072.x3p",1616.5,267.5,9.05538513813742,-0.0936718434095383,-72,"15"
37,"scan-072.x3p",386.5,257.5,36.6878726556883,-0.149784654378891,-72,"13"
38,"scan-072.x3p",546.5,224.5,21.095023109729,-0.1390600502491,-72,"55"
39,"scan-072.x3p",391.5,127.5,19.0262975904404,-0.160601496696472,-72,"10"
40,"scan-072.x3p",143.5,114.5,36.6878726556883,-0.1559689193964,-72,"51"
41,"scan-072.x3p",221.5,107.5,20.0997512422418,-0.167989209294319,-72,"10"
1,"scan-073.x3p",145.5,1913.5,146.710599480746,0.522871017456055,-73,"16"
2,"scan-073.x3p",195.5,2035.5,69,0.424056053161621,-73,"16"
3,"scan-073.x3p",157.5,1790.5,42.154477816716,0.498614490032196,-73,"18"
4,"scan-073.x3p",15.5,1788.5,8.60232526704263,0.354303359985352,-73,"18"
6,"scan-073.x3p",258.5,1678.5,33.3766385365573,0.199628040194511,-73,"19"
7,"scan-073.x3p",114.5,1346.5,130.923641868075,0.477950125932693,-73,"3"
8,"scan-073.x3p",341.5,1511.5,41.4366987102013,0.0544144511222839,-73,"39"
9,"scan-073.x3p",248.5,1408.5,19.1049731745428,0.164429903030396,-73,"3"
10,"scan-073.x3p",479.5,1383.5,13.1529464379659,0.0246270354837179,-73,"39"
11,"scan-073.x3p",38.5,1323.5,33.2866339541865,0.35786846280098,-73,"3"
12,"scan-073.x3p",798.5,1250.5,21.0237960416286,-0.0039333775639534,-73,"2"
13,"scan-073.x3p",112.5,1175.5,89.196412483911,0.419987857341766,-73,"4"
14,"scan-073.x3p",2012.5,1119.5,20.2237484161567,-0.0587604343891144,-73,"40"
15,"scan-073.x3p",109.5,1027.5,122.641754716736,0.351323038339615,-73,"6"
16,"scan-073.x3p",151.5,1068.5,20.3960780543711,0.335848927497864,-73,"6"
18,"scan-073.x3p",233.5,793.5,61.2045749923974,0.0768110230565071,-73,"8"
19,"scan-073.x3p",2344.5,472.5,40.0124980474851,-0.137663573026657,-73,"9"
20,"scan-073.x3p",2166.5,297.5,114.127122105133,-0.135099992156029,-73,"47"
21,"scan-073.x3p",1033.5,269.5,26.1725046566048,-0.0793622583150864,-73,"11"
22,"scan-073.x3p",199.5,288.5,56.3205113613149,0.056281216442585,-73,"49"
23,"scan-073.x3p",2348.5,237.5,11.0453610171873,-0.145567327737808,-73,"28"
24,"scan-073.x3p",266.5,145.5,14.3178210632764,-0.0670516788959503,-73,"10"
1,"scan-074.x3p",269.5,1817.5,47.1274866717927,0.0241619721055031,-74,"1"
3,"scan-074.x3p",257.5,1674.5,35.2278299076171,-0.00314363464713097,-74,"19"
4,"scan-074.x3p",364.5,1494.5,32.9848450049413,-0.0222538039088249,-74,"39"
5,"scan-074.x3p",244.5,1432.5,111.6154111223,-0.0338354334235191,-74,"19"
6,"scan-074.x3p",467.5,1356.5,16.0312195418814,-0.00975904799997807,-74,"39"
7,"scan-074.x3p",779.5,1241.5,20.3960780543711,-0.0120033156126738,-74,"2"
8,"scan-074.x3p",44.5,1228.5,44.9444101084885,-0.0597897619009018,-74,"4"
9,"scan-074.x3p",2341.5,1209.5,16.4924225024706,0.0851619094610214,-74,"30"
10,"scan-074.x3p",1992.5,1134.5,21.095023109729,0.0599837973713875,-74,"40"
11,"scan-074.x3p",236.5,1116.5,9,-0.0630196779966354,-74,"37"
12,"scan-074.x3p",66.5,1120.5,21.3775583264319,-0.0646685510873795,-74,"4"
13,"scan-074.x3p",60.5,812.5,21.0237960416286,-0.104428663849831,-74,"8"
15,"scan-074.x3p",26.5,757.5,23.7065391822594,-0.115481860935688,-74,"8"
16,"scan-074.x3p",359.5,738.5,11.0453610171873,-0.103573605418205,-74,"8"
17,"scan-074.x3p",263.5,586.5,80.3243425120928,-0.11418379098177,-74,"12"
18,"scan-074.x3p",224.5,528.5,90.5096679918781,-0.114371053874493,-74,"12"
19,"scan-074.x3p",639.5,518.5,51.0098029794274,-0.0800067260861397,-74,"42"
20,"scan-074.x3p",51.5,506.5,36.2353418639869,-0.12244226783514,-74,"12"
21,"scan-074.x3p",2345.5,487.5,23.0867927612304,0.00914607755839825,-74,"9"
22,"scan-074.x3p",70.5,341.5,95.8801335001156,-0.120709583163261,-74,"49"
23,"scan-074.x3p",149.5,323.5,80.7093550959243,-0.119322657585144,-74,"49"
24,"scan-074.x3p",2191.5,324.5,35.5105618091294,-0.00245527736842632,-74,"47"
25,"scan-074.x3p",257.5,314.5,64.0312423743285,-0.116577319800854,-74,"13"
26,"scan-074.x3p",39.5,255.5,84.154619599877,-0.126487419009209,-74,"49"
27,"scan-074.x3p",98.5,245.5,68.9637585982667,-0.123082660138607,-74,"49"
28,"scan-074.x3p",2218.5,240.5,15.2970585407784,-0.00375249632634223,-74,"47"
29,"scan-074.x3p",66.5,108.5,23.5372045918796,-0.130577385425568,-74,"51"
30,"scan-074.x3p",261.5,71.5,19.8494332412792,-0.126695916056633,-74,"10"
31,"scan-074.x3p",134.5,62.5,40.7062648740952,-0.132282063364983,-74,"51"
32,"scan-074.x3p",24.5,55.5,37.9473319220206,-0.139059394598007,-74,"51"
1,"scan-075.x3p",309.5,2040.5,14.2126704035519,0.0507162250578403,-75,"1"
3,"scan-075.x3p",146.5,1800.5,121.642920057026,-0.00364299886859953,-75,"18"
4,"scan-075.x3p",323.5,1869.5,10.1980390271856,0.0198646523058414,-75,"1"
5,"scan-075.x3p",301.5,1804.5,44.1021541423999,0.000681389181409031,-75,"1"
6,"scan-075.x3p",95.5,1736.5,182.098874241441,-0.0311499759554863,-75,"18"
7,"scan-075.x3p",283.5,1657.5,36.0555127546399,-0.027164913713932,-75,"19"
8,"scan-075.x3p",2321.5,1460.5,93.4344690143846,0.400130242109299,-75,"20"
9,"scan-075.x3p",99.5,1502.5,87.091905479212,-0.0669437274336815,-75,"19"
10,"scan-075.x3p",334.5,1468.5,33.734255586866,-0.0579378046095371,-75,"39"
12,"scan-075.x3p",320.5,1305.5,117.239071985409,-0.0927343368530273,-75,"39"
13,"scan-075.x3p",81.5,1320.5,160.822883943797,-0.114394634962082,-75,"3"
14,"scan-075.x3p",2253.5,1190.5,73.9256383131049,0.271920442581177,-75,"30"
15,"scan-075.x3p",755.5,1211.5,20.2237484161567,-0.0725414156913757,-75,"2"
16,"scan-075.x3p",2006.5,1098.5,19.2353840616713,0.0524878688156605,-75,"40"
17,"scan-075.x3p",82.5,1058.5,87.2353139502575,-0.149749740958214,-75,"6"
18,"scan-075.x3p",200.5,1086.5,21.095023109729,-0.142373532056808,-75,"4"
19,"scan-075.x3p",2457.5,1062.5,50.2493781056044,0.278035789728165,-75,"30"
20,"scan-075.x3p",304.5,1009.5,52.0384473250308,-0.129560202360153,-75,"37"
21,"scan-075.x3p",186.5,955.5,14.3178210632764,-0.157466664910316,-75,"6"
22,"scan-075.x3p",117.5,939.5,72.5327512231544,-0.145139813423157,-75,"6"
23,"scan-075.x3p",253.5,888.5,31.2569992161756,-0.151598393917084,-75,"8"
24,"scan-075.x3p",2291.5,845.5,47.4236228055175,0.326557368040085,-75,"29"
25,"scan-075.x3p",119.5,840.5,242.404620418011,-0.151920884847641,-75,"8"
26,"scan-075.x3p",253.5,781.5,14.3178210632764,-0.157548666000366,-75,"8"
27,"scan-075.x3p",2442.5,697.5,32.649655434629,0.230430662631989,-75,"21"
28,"scan-075.x3p",10.5,719.5,10.1980390271856,-0.192568138241768,-75,"8"
29,"scan-075.x3p",345.5,703.5,9.05538513813742,-0.162070125341415,-75,"8"
30,"scan-075.x3p",2269.5,676.5,44.7213595499958,0.274264186620712,-75,"21"
